Type,RegionName,RegionId,Fias,OKATO
г,Егорьевск,100429,17a3426e-add6-4b2e-b4b1-6f36da02b6ab,46422000000
г,Озеры,100960,e778b800-b432-4150-82fd-d415911fb700,46456000000
г,Оленегорск,108060,c5fe1817-5163-4e3b-b06a-36d322c6bf57,47417000000
г,Оленегорск-2,108070,defed7b3-d1f0-4dbb-baa8-03bdaffa2b18,47417000000
г,Заозерск,108072,81a88076-04de-46c9-940a-3cb300e70e5b,47533000000
г,Североморск,108073,53e652bc-dd1b-44e1-9ab2-401b04cf3ceb,47530000000
г,Оленегорск-1,108084,d9553f4e-bbf6-4cc2-8f82-523a56265e56,47417000000
г,Островной,108085,0a358e8a-d3c4-45e5-b9fc-126092afd6f5,47531000000
г,Полярные Зори,108094,d70b2917-8cea-4555-a9fe-6d2c72d8d9cc,47419000000
г,Снежногорск,108098,22e4a0a6-68a6-47bc-a08c-11610ec6231a,47527000000
г,Гаджиево,108102,b77147ce-b55e-4019-9aca-ed3872b9fbb0,47529000000
г,Кировск,108105,f658a2c0-1f7d-4423-9465-e55d3553bf86,47412000000
г,Апатиты,108109,f0851e80-59d9-400b-b6d5-5f5f623bb29d,47405000000
г,Оленегорск-4,108112,bf95a4e0-9adc-4111-badf-efbddfc9547c,47417000000
г.,Полярный,108113,a4ae6202-6ec6-4bc6-abc5-4ecd6ca96d53,47525000000
г,Бор,108274,e736e903-6bc3-450b-b8af-7909213dc9ef,22412000000
г,Шахунья,108673,a5d97e2a-acea-44c0-92d1-1f107fc472cd,22458000000
г,Семенов,108920,dacc69b0-38df-462e-b346-26541cb9c0b8,22437000000
г,Первомайск,109112,a72a0367-92a4-4ec3-9aa2-2397039a3d70,22434000000
г,Бердск,118179,fd0191f4-4687-42d9-be64-4ebc7824bd08,50408000000
г,Татарск,118221,17f3169d-63c5-4c04-9395-298333f7e0f4,50418000000
г,Обь,118222,8571e389-8c43-4c36-afae-b532d078c928,50417000000
г,Барабинск,118224,0133a54d-617a-4682-8885-e22c85588be8,50405000000
г,Куйбышев,118225,1b70e712-092e-4c45-9984-af3a2c7cfdd7,50415000000
г,Искитим,118226,6965fcac-b7e4-4cab-ab35-a591ed65edf5,50412000000
г,Новотроицк,122094,5cb431ac-6645-47b2-9716-5fccc9ec1d7f,53420000000
г,Бугуруслан,122205,680f6208-865b-43b4-ab24-1f42f51d2c33,53408000000
г,Медногорск,122224,86204c33-b552-4ebd-a93a-9dc8b274ee9c,53415000000
г,Гай,122232,c9a3cd9e-a133-4de9-aafb-a6e0b664312c,53413000000
г,Кувандык,122275,7644221b-0ef9-40c3-8378-cb0e2299747e,53414000000
г,Ясный,122279,c30ba5a3-1222-4fde-a8d0-ef2d8494e4c8,53432000000
г.,Сорочинск,122336,1d9296cc-f534-4e81-9e97-c31d3ef9c25a,53427000000
г,Мценск,123852,76f2780b-0f1c-4818-98a4-13da5c8a2c80,54410000000
г,Заречный,127199,ff38fc0c-d739-4627-a2f4-58af8f3d9d42,56534000000
г,Губаха,128900,1dc365d3-60b1-41ea-a3b3-1c599024cf30,57415000000
г,Гремячинск,128909,edeaf203-1bc3-4fe1-b3ed-15eb89978783,57412000000
г,Кизел,128916,cc8b9eb5-bd4e-4472-8314-f889e8a6679c,57418000000
г,Кунгур,128933,73e5113d-949a-4a9e-8e44-6eae9ef93747,57422000000
г,Александровск,128940,4f07ade1-1415-44c8-bed9-e851f1ef558d,57405550000
г,Добрянка,128994,230c2f4d-fd9d-46fc-8bbd-b8de26810790,57416550000
г,Соликамск,129161,8b698775-fe5e-4fc0-9f0d-272855d82d15,57430000000
г,Кудымкар,129165,d36590ad-0286-44a2-876d-7732deee4234,57421000000
г,Чусовой,129166,784b1911-182d-476b-a4ad-0f3fa1ef7777,57440000000
г,Лысьва,129255,5d7c95a5-a4d7-4fb4-9774-93e527636a9e,57427000000
г,Чайковский,129323,06d7a6d6-8f57-4e5a-b698-2bc44c92bb84,57435000000
г,Каменск-Шахтинский,144094,76cb0cf6-49a5-4852-b45d-99e4ce12a7ea,60419000000
г,Зверево,144136,99f4120c-2af0-4c97-afbc-d17fdf350ba6,60418000000
г,Донецк,144148,8eeb1bf2-9de9-46d5-874f-50344ca9128b,60417000000
г,Гуково,144188,eef55456-4d89-4620-b361-d620221ad3a7,60415000000
г,Батайск,144229,3809afb6-fdfd-4115-9e55-236abf108c81,60407000000
г,Новошахтинск,144239,bce1a4f2-7576-4427-8bd8-8d8b4e35ad11,60430000000
г,Азов,144522,a216cad5-7027-40b8-b1a1-d64abefbd5cd,60404000000
г,Скопин,147839,1ab7c980-83c4-46c6-b6bf-fc0d6b64b56a,61415000000
г,Касимов,147850,5ad034ad-85b5-4106-be01-3d6e8b08cb2c,61405000000
г,Сасово,147851,23c99789-de53-408e-b38d-09c5539cce2f,61410000000
г,Кинель,149584,8ca7cbe5-a14b-416a-974a-dfa56e7f396a,36408000000
г,Октябрьск,149613,b9a43610-5c01-4ba8-8de7-95facc7e460d,36418000000
г,Жигулевск,149614,2f44f8ee-a505-46bf-b6de-6648a166295e,36404000000
г,Отрадный,149621,05edd5aa-ab64-4afa-b56c-fd5661a14129,36424000000
г,Чапаевск,149625,90a11c8e-c39f-4bcd-9df4-f89bed18958c,36450000000
г,Новокуйбышевск,149636,cda74a83-ae08-4ba2-b01c-c6fc373222cb,36413000000
г,Похвистнево,149644,ddb9cec8-ee07-4788-b80d-39535aea78f9,36427000000
г,Шиханы,151053,6c6b065e-9f1c-4afd-ac61-ff8338972818,63545000000
г,Ртищево,151054,d08bbea8-4fa3-4597-87ae-0bd79b4a89d2,63440000000
г,Вольск,151055,83f29047-8dd9-411d-ac4b-c5811ea815f1,63413000000
г,Хвалынск,151302,ac586a68-2f14-403e-9ce0-46c01832652d,63445000000
г,Аткарск,151308,6f9e3e0b-3872-4abf-a2ba-23ae4b196a73,63404000000
г,Маркс,151371,c1a0ca30-8b42-4cc8-a16d-2d3392937621,63422000000
г,Пугачев,151373,c1d4d969-0083-4b04-9f4b-e9eaeaefbd6f,63435000000
г,Энгельс-19,151379,ec80945b-845b-4b2e-be46-6c9013525304,63450554000
г,Энгельс-2,151380,290421a7-52bf-43a1-ad09-118b6903daac,63450554000
г,Петровск,151381,b5d97e65-e496-44d0-b025-398a8d43514a,63428000000
г,Красноармейск,151382,64954753-8e36-4948-9372-af3a08e88d57,63418000000
г,Асбест,154069,f5fb13f3-c7d2-4075-821b-9cca03f1ae12,65409000000
г,Верхняя Пышма,154081,061cd8e0-b7bd-4a31-944e-a6e3da93631d,65420000000
г,Березовский,154154,adf5df2b-2c2e-45a9-b971-05550353cf43,65412000000
г,Карпинск,154179,a695f868-8b1d-412a-b011-3e1eb265aad5,65445000000
г,Североуральск,154192,862dddf0-0479-4ffb-bc2c-ee83d598e855,65490000000
г,Красноуфимск,154205,ddb355ab-7c2a-4f86-b388-6afbd81a7e73,65468000000
г,Полевской,154256,2a3b4b10-7035-4af5-9bbd-409c42b51eb7,65482000000
г,Алапаевск,154274,a4ab722e-453a-4aed-bb73-728a05e2e27f,65403000000
г,Краснотурьинск,154291,59b1c816-7f98-4707-b5e2-c6193fff8923,65456000000
г,Волчанск,154309,68edcd30-0b57-4699-a196-343b80d23223,65445503000
г,Каменск-Уральский,154312,ecc16584-9814-44d7-a0f3-c79601caa734,65436000000
г,Заречный,154319,8018ae42-55a5-4297-a126-b482aee0b634,65426000000
г,Среднеуральск,154324,7c470adb-7d3d-42a1-9190-8f3fd05f710d,65420505000
г,Камышлов,154328,ac2abd40-bb9b-41df-abd8-a319afd88f00,65440000000
г,Первоуральск,154329,45bad628-61b7-4445-b62a-fa4c7bc71ccd,65480000000
г,Дегтярск,154366,079bd9a9-7a84-4e6e-8a69-e73433e51e41,65484503000
г,Ревда,154370,b1a4b393-ac99-4447-a11d-c3b454fa3d8e,65484000000
г,Новоуральск,154381,22fbcef5-5cab-4ef2-9cb5-fddd1479bc8e,65540000000
г,Лесной,154387,26c6f82c-8503-4c38-9009-52815c8f4a9b,65542000000
г,Нижняя Салда,154398,b4326e03-bab5-4188-a8c1-97d69858c514,65477000000
г,Тавда,154404,e3d340e7-15af-436c-a0f0-abfaf2108fca,65496000000
г,Кушва,154405,c2b7db39-9ef3-4d9d-a109-a3870b583d45,65470000000
г,Нижняя Тура,154425,5591594f-f2a4-49b0-a3bc-22307f192c4e,65478000000
г,Верхняя Тура,154451,4ffc4d96-d8fb-49c8-9e36-0989968d06e5,65470503000
г,Качканар,154453,c6d37528-b353-43eb-81d8-64a4fd1612f5,65448000000
г,Красноуральск,154456,3c6a6e0c-29d7-409b-9d2a-135994cf5e97,65460000000
г,Ивдель,154467,c32d06c4-cca2-42f4-a3b3-b2fee48b9585,65428000000
г,Кировград,154520,dd3f07bd-0109-47e0-8a0a-64928436beed,65453000000
г,Верхний Тагил,154532,e76b32c8-a93e-4d3f-bae2-282dc900954a,65453503000
г,Невьянск,154539,aedb1d40-4877-49c6-8bcb-e2ec6b6cb410,65473000000
г,Ирбит,154542,4a90bd67-7682-4012-a0c5-09865b9d08a0,65432000000
г,Верхняя Салда,154543,744462fb-a17d-43be-b71e-e7ecbd687561,65424000000
г,Десногорск,157577,5e2b3d5b-cd14-4116-8837-8878b5ccc057,66410000000
г,Кирсанов,162865,24694c2c-bab5-4fc7-9666-5ad984536465,68405000000
г,Уварово,162873,5a54fa19-c17f-40a8-9d81-0fc826cba781,68430000000
г,Котовск,162875,1cc2ab3c-1791-4771-b332-d2d96f52788e,68410000000
г,Рассказово,162876,f3d1ea5a-4478-4589-bec0-47c558577739,68425000000
г,Моршанск,162877,88bf324d-7303-45c3-ba7f-695f2528490b,68420000000
г,Нелидово,164820,a38751f3-98fe-4d8d-b9bc-2a4705b887ec,28435000000
г,Торжок,164970,4b7047b6-a656-48e7-a247-1433d4a7fb82,28450000000
г,Кимры,164971,2c02d3e2-f65d-4d7f-b1a3-ffe55d2d4508,28426000000
г,Ржев,166227,2553804d-14b9-4f5b-8bd0-25c0fc7315ae,28445000000
г,Вышний Волочек,166228,ac45dd91-33c1-4689-a48c-226c75dc752d,28414000000
г,Северск,175504,53c22352-eb6f-4163-a4d1-385d64561d2f,69541000000
г,Стрежевой,175525,0a0fe1fc-8aab-4ff3-a2a3-971ee4fcd27f,69410000000
г,Кедровый,175526,59cb7e41-b681-40c8-97f2-13374a397867,69407000000
г,Донской,177477,dc8fbc8d-da2e-4bbb-a55c-94446fa7ad77,70412000000
г,Ишим,180722,248fbf02-0ba3-4208-8478-ba3def019844,71405000000
г,Заводоуковск,180802,10c58caf-f8b8-44b6-99b9-5cf25f681fcf,71403000000
г,Ялуторовск,180803,2771f01d-b335-40ba-ac30-11a7d3b43c26,71415000000
г,Новоульяновск,182704,c21a50ef-de67-477c-887b-a1202730ee8e,73415000000
г,Барыш,183413,52cccd1a-84fd-448a-a91e-36f113b9946f,73204501000
г,Верхний Уфалей,183821,03aa453a-c7d6-4567-9a59-34a9e9cc1eac,75406000000
г,Карабаш,183905,dbca0fdd-89a6-43ad-9bd0-9796236917d7,75415000000
г,Кыштым,183917,969d3bb6-4d8e-4130-902b-b70571090302,75434000000
г,Южноуральск,183974,2ac904d8-365e-4f49-8ff9-f14f88609535,75464000000
г,Чебаркуль,183976,1fe59b79-b019-45d7-bfd9-03b3b2d49cb6,75458000000
г,Копейск,183978,69462f61-d1da-4e61-a970-3b71c6623002,75428000000
г,Трехгорный,184041,097d2fcb-d22a-4fbd-89bf-27950b7116a3,75507000000
г,Усть-Катав,184042,327f11c6-474f-44f9-aff3-8ba1780fcaf0,75455000000
г,Трехгорный-1,184054,c34f9871-d934-4be7-be82-59f42a794068,75507000000
г,Озерск,184055,8192c863-edbf-4825-8523-0612ae80e5a7,75543000000
г,Троицк,184062,b5ad78c2-cc8f-4769-9a9f-75743d8da02f,75452000000
г,Снежинск,184063,08aad8a8-0067-4161-8389-b75d1da72866,75545000000
г,Переславль-Залесский,187368,f147ed70-422e-40d0-9088-810f7b57ed59,78405000000
г,Щербинка,193236,b7fc1d20-41d4-44e8-af34-d635f452d74c,45297581000
г,Троицк,193267,7dde11f6-f6ab-4a05-8052-78e0cab8fc59,45298578000
г,Московский,193662,fbcf1fff-1d7c-445e-ad92-b71c08b8aba3,45297565001
г,Зеленогорск,193663,ac598324-b704-4957-a66e-e8142677981b,40281509000
г,Кронштадт,193664,7b1c7427-41b2-4ffc-bf39-550e8299b5cb,40280501000
г,Красное Село,193665,cced82af-3bdf-4a91-ab68-d654804767c0,40279501000
г,Сестрорецк,193666,ee5e852c-1a4a-4aee-919a-54473a76fa4d,40281520000
г,Колпино,193673,1e11a121-81c4-4b66-b11c-da8f47db2e1d,40277501000
г,Пушкин,193677,110d6ad9-0b64-47cf-a2ee-7e935228799c,40294501000
г,Петергоф,193684,8f238984-812b-4bb1-850b-49749fb5c56d,40290501000
г,Павловск,193702,5c348da7-3a1e-47fe-be8d-52bac0887cd4,40294502000
г,Ломоносов,193703,3c2827f3-63f3-4692-8c74-c1318ee524fd,40290502000
г,Лангепас,193829,149e651b-5dd3-480f-a372-5174576609f6,71132000000
г,Мегион,193847,d9c157ca-fd05-4efc-ae0c-16927612a0c8,71133000000
г,Покачи,193849,8bac4b94-1d16-42b5-b5c6-211aa52f3216,71184000000
г,Когалым,193850,5a08166f-cfaa-4e95-8233-f0d473883bd3,71183000000
г,Югорск,193982,abb05e81-bd8b-4e44-abf7-384c9eba3407,71187000000
г,Пыть-Ях,193985,130857a0-7059-4f18-9a13-c17ef6c4f9ca,71185000000
г,Урай,194152,610abc14-c127-4d7c-8697-31cb5c7c47f2,71138000000
г,Белоярский,194225,db0b028c-2da0-4fb9-af00-6fed7a7644a0,71181000000
г,Радужный,194228,394a840f-9502-406f-a8be-3a2aa9e8f075,71137000000
г,Надым,194609,24a3f6a2-5994-4ede-90d4-dc7fe64418b8,71174000000
г,Лабытнанги,194623,6552fa92-269f-4b6a-bee5-fe9204463d99,71173000000
г,Муравленко,194630,9d4ebe8d-29d8-4ddc-882d-75a5c5aec652,71175000000
г,Новый Уренгой,194632,4136d0c1-3ff7-44c0-aa30-fa2e7eb96ef7,71176000000
г,Губкинский,194635,0cb9e3a5-20fa-4248-8c1d-b31d5ce7f691,71172000000
г,Альметьевск,84,1ca4e6ce-2bc8-40a9-bdf5-113449c3a172,92405000000
г,Алексин,85,b9688874-4981-4b22-a930-2521c04beb3c,70202501000
г,Чехов,88,7eeb876e-7b67-4ed7-91ec-0588712db96c,46256501000
г,Туапсе,97,d0e68eaf-5ea0-4e65-81b6-b6f55c4df6f5,3432000000
г,Раменское,103,a54506e0-5641-4d8c-b543-7bcce2c9887f,46248501000
г,Щелково,104,c38a33c1-8f16-4454-bbf4-656d6b8b1739,46259501000
г,Пушкино,110,7f22cfa4-34fa-4fa0-bcb0-620cd8402cfa,46247501000
г,Павловский Посад,111,bb464d94-30bf-4cf8-a320-905733fa67e2,46245501000
г,Солнечногорск,114,d4dadcfd-355d-4fe9-963d-48ad122a7778,46252501000
г,Борисоглебск,115,e5c49f70-5235-49ef-a16b-816114b36566,20410000000
г,Сергиев Посад,119,7baaac39-aa31-4712-893d-51ef80124a86,46215501000
г,Волхов,131,d77089df-c8ed-464d-a26b-69ce42383a0f,41408000000
г,Воскресенск,138,555e9f1b-627a-4444-b19e-27fb9d67a093,46206501000
г,Красногорск,142,63fcf18a-365e-451f-baee-8d09ac50b773,46223501000
г,Нижнекамск,144,6b849aa8-0782-4c26-b7ac-a0f413f306c0,92435000000
г,Люберцы,154,427b4e19-f221-4abc-8904-81f7409c1ce3,46231501000
г,Можайск,155,4f86a11c-4258-4859-a227-a79c9ef400ff,46233501000
г,Одинцово,158,6ae8ad9e-aa6c-4849-92d8-8e637059c9b0,46241501000
г,Россошь,159,1ed74fcf-2dd0-460a-99b9-029ca382517d,20247501000
г,Новомосковск,166,0b6e326e-74ca-4e24-93d4-2c385c292bb5,70234501000
г,Рыбинск,169,292c0a6a-47ce-435d-8a75-f80e9ce67fba,78415000000
г,Гатчина,173,d193a2f8-4ea1-406a-ba9a-698ae19caeb7,41420000000
г,Кстово,180,8d72434a-977f-418b-80e0-f37ff75d52e4,22237501000
г,Бугульма,187,2c857ac6-3fb8-421d-bfd4-deeffa96df8f,92410000000
г,Кириши,188,52da70f1-08b0-4b4c-9d22-d67a62bc2aa5,41425000000
г,Котлас,191,93adb246-540e-40a2-a0fd-e96ca6796589,11410000000
г,Клин,192,2365151a-7a78-4af5-a8fb-a4faff856df5,46221501000
г,Дмитров,203,0d8a246f-6446-403e-91c6-3aec9cdbfc32,46208501000
г,Закаменск,206,0602f259-5de5-48e0-8a2c-427a5e0aef82,81221501000
г,Петровск-Забайкальский,209,b26bb2c1-f79b-4c97-9d2d-e73790cfe622,76236501000
г,Шилка,210,69efa85f-c9d7-44bb-bcda-95205cd1a647,76254501000
г,Борзя,211,d4b135b9-4504-4bae-8585-da058d350f58,76209501000
г,Павлово,212,169a49f5-e0ed-44ae-83f8-653e44685e15,22242501000
г,Сергач,215,ef4d5a83-c574-48d9-86ec-386f18bec524,22248501000
г,Морозовск,218,933cca52-9ab1-490e-b674-ec3789233e28,60234501000
г,Ленинск,219,bee1ee84-fdcf-45b2-8c87-7b015efc4332,18230501000
г,Ахтубинск,221,8d7acd62-cef4-4d5c-8057-644ee454ce6c,12205501000
г,Харабали,222,08373220-e187-4094-82de-b8e0864c5f38,12245501000
г,Палласовка,223,e6891ad3-e99a-48fa-93e5-805da20e849c,18245501000
г,Дубовка,224,66a2c07f-45b1-47d2-ab51-fa16288d07a6,18208501000
г,Суровикино,225,b5bab4ba-e94f-4178-b6f7-67e01c89bec2,18253501000
г,Котельниково,226,ec52e094-acd0-49ab-bc84-9ce0aa80c7c0,18224501000
г,Камызяк,227,bc643e13-dcc5-4fa4-8cb1-94f71c5c18f4,12225501000
г,Красный Кут,228,94ff279a-6567-4ac1-8001-42d8fd89605e,63223501000
г,Нариманов,229,46ce55dd-e3e2-4c31-ab3c-273423c2f782,12240501000
г,Луховицы,231,7c6d9ebf-8b6a-4435-a174-eb8018f7c598,46230501000
г,Ногинск,232,40ae04e3-9a69-44ea-8bd7-6c6f08e1a4ca,46239501000
г,Баймак,1741,874d4c58-31cd-4309-80db-8f14863efdbb,80404000000
г,Белебей,1826,11e85c3e-c276-43b3-94e8-6b7f6cde5ac1,80405000000
г,Бирск,2043,8c049a5c-f080-4052-93a9-89decf401900,80415000000
г,Белорецк,2357,dd65b1de-c076-4126-9b56-c4b4979e2b0f,80410000000
г,Благовещенск,2427,da7ef573-cdbe-458e-a790-b29ad3a3d140,80417000000
г,Ишимбай,3471,b3d2e10f-752d-4b90-b54b-9d6545f38ae0,80420000000
г,Туймазы,4557,511a0136-f60c-451b-a2eb-3402103f1223,80450000000
г,Мелеуз,5281,c516337d-f590-439b-83ad-6f15a9325740,80425000000
г,Учалы,5704,7b2b052a-49df-4aff-a36f-fb82957da2ea,80455000000
г,Дюртюли,6005,d4ac608f-5096-4529-bab2-68a26c64272e,80418000000
г,Янаул,6293,21de303b-205d-4d37-81c9-63d10246e1af,80460000000
г,Давлеканово,6420,d820f602-8763-4f63-be89-10077a2f025b,80419000000
г,Бабушкин,7259,519731a7-aace-435a-9a1c-1d0051ab7913,81224503000
г,Усть-Джегута,10532,5de40749-195c-445b-b65a-fd1c397d1440,91235501000
г,Тырныауз,11026,e0ee885d-786e-457e-9568-2def04ee83b0,83248501000
г,Нарткала,11094,cb0f531d-4831-41c0-a859-3ad1f2e0f70b,83240501000
г,Терек,11121,9886a048-8715-4526-80b1-2f0fd8dd7bdf,83235501000
г,Майский,11144,e9f48c52-6cc4-47d9-ba6d-e7b12e8e0871,83220501000
г,Чегем,11200,17bfd906-04ef-45f2-abbb-fcf801d0ba84,83245501000
г,Кемь,11282,e4338e50-dae7-4bd0-8843-ca0db77140d3,86212501000
г,Кондопога,11327,ca9f6919-1174-4f35-a932-232fa02a4334,86215501000
г,Беломорск,11934,b4bc7957-5539-4da9-ac5f-d6ee037c0d52,86204501000
г,Олонец,12099,38568ddc-20b7-409f-aa76-024b3b02c637,86230501000
г.,Пудож,12191,ed96ee68-5ea9-4ebd-950a-2bbbd545b78e,86242501000
г,Питкяранта,12258,284264da-5fb5-4301-b36a-1127d751329d,86233501000
г,Лахденпохья,12332,5b02bb69-ea4f-482d-b6c3-5bdfea5244d6,86218501000
г,Медвежьегорск,12488,fec511c3-62fc-4093-95bd-89f05b26afa6,86224501000
г.,Суоярви,12829,8a5c4019-f746-4445-8679-cb6740633a78,86250501000
г,Сегежа,12918,4eb67866-2460-40c3-b69f-80889385caa3,86245501000
г,Емва,13647,77fc9582-dbc7-4696-9ddc-00471e94553f,87208501000
г,Микунь,13736,2144ca72-ea8d-4ad6-90bc-e8443944087a,87244505000
г,Звенигово,14478,a9999751-53ff-4b43-b15f-6ad8034705ba,88212501000
г,Ардатов,16191,edab359e-50ac-422a-9117-78ce44b6f758,89203501000
г,Инсар,16349,e5473064-cb2e-4da5-aa2b-42599c031705,89224501000
г,Темников,16583,7a57dd0c-5b64-480e-8369-3e22261e2bf0,89249501000
г,Краснослободск,16783,870f93e7-2c41-45eb-baeb-b78cbcd79288,89234501000
г,Верхоянск,17292,86a078da-13f2-4c47-989a-cce0384a60d3,98216503000
г,Среднеколымск,17370,42bf7165-9170-403c-bf86-ca1c19453e1c,98246501000
г,Вилюйск,17418,52297f9a-df7f-4d97-9260-342aed1f0718,98218501000
г,Нюрба,17440,5749064c-e95a-4a2c-a274-9aba7b066003,98409000000
г,Ленск,17462,fdb008ca-3f90-478f-988f-8ec51fc5cc26,98227501000
г,Алдан,17641,29a64605-5441-48c5-bc08-117a72ebc843,98203501000
г,Томмот,17645,ddf06654-8540-4b55-9a08-45497cc29a75,98203505000
г,Удачный,17663,e6fde0e4-6124-4e8d-82ce-5f97abe86cc6,98231509000
г,Мирный,17674,62d403af-d460-4e79-a90b-8b6a351af3b1,98404000000
г,Олекминск,17726,c3aba7f3-caf7-443f-a906-8d79e6ec37f6,98241501000
г,Покровск,17970,fbe75414-a226-41f0-916b-de889d2c84c8,98420000000
г,Дигора,17997,aa883f13-ea3c-4b7f-9f3c-309a2b38db04,90215501000
г,Моздок,18035,654ce513-3c99-414d-88b8-846097cc9ae3,90230501000
г,Ардон,18037,fc26547e-11ce-464b-b4f2-96b37df6f23f,90210501000
г,Алагир,18131,e6dcf985-09c1-4ede-ba3d-de714f0a5787,90205501000
г,Беслан,18239,cbf3eb9d-f86c-4dbb-ba9e-f9f6521b096f,90235501000
г,Агрыз,18286,9f936889-a757-419e-890a-d4cc1fa95e93,92201501000
г,Арск,18805,d2c6e970-af35-41fe-9ba6-dc44a4187c67,92212501000
г,Азнакаево,19402,17296190-84f5-4afd-93c5-2b79cfc8bc12,92403000000
г,Бавлы,19466,2a7d9c47-fc56-4167-a5fc-5e40a8a5f5d5,92408000000
г,Зеленодольск,19533,1e90ec38-0f85-442b-ac1b-ca687fa91d88,92420000000
г,Елабуга,20043,82d4c783-5080-4faa-9cec-ba9152bc9fc8,92415000000
г,Лаишево,20208,72197ca2-8209-49d6-ba10-7796b2e2e852,92234501000
г,Буинск,20280,58e5a396-77c4-4ab6-b235-afe364c0580f,92412000000
г,Иннополис,20583,98da33d3-9455-497a-9703-a0f89c95a901,92220509000
г,Заинск,20616,098deac5-b810-4584-b277-10f8b5afe51d,92417000000
г,Мамадыш,20784,1d9bbe0d-7086-4fd0-b91c-ed6d196cb818,92238501000
г,Лениногорск,21009,e3a88932-c76e-4158-842c-d710a9856df1,92425000000
г,Менделеевск,21177,e23b4fcb-782b-4d5c-b962-94fd6018fef6,92239501000
г,Мензелинск,21291,d1d11ebe-b022-44aa-a211-3472483a4974,92240501000
г,Нурлат,21556,1f708d3c-4d86-4ab7-afdf-5741fe661744,92437000000
г,Тетюши,21580,e277c80f-b3ce-40d5-9a46-8c1e3a8dd1ba,92255501000
г,Болгар,21659,724d41e3-f0ac-4254-a207-897ea3d42076,92232501000
г,Чистополь,21789,c3c7b150-1b5b-49a6-ace2-a24b403b3b94,92440000000
г,Туран,22199,224d11db-b006-4774-92eb-7fa5b870acbe,93235501000
г,Чадан,22332,2f1dec2a-2206-47fa-9620-1db182968112,93215501000
г,Шагонар,22479,a2095706-c501-479c-903a-695b78af1f36,93254501000
г,Камбарка,23702,b3bb969f-79ee-46fb-b23c-42a7b19fe8e1,94220501000
г,Козловка,26317,e4cdd522-24f9-4fa7-a900-7bd35be4ada5,97219501000
г,Цивильск,27214,927d7cf4-f2e6-4617-9cf6-e73edf9fd9ad,97241501000
г,Мариинский Посад,27786,a3514c10-c53a-4c6a-a945-c1a9b7bc6d31,97229501000
г,Ядрин,28009,49bf68fa-6f47-4281-9c0f-b2ff8fa96cf6,97253501000
г.,Камень-на-Оби,28815,810ca9c7-f10e-4def-9c48-f0aa83168ca7,1216501000
г,Горняк,29215,094b3627-2699-4782-8492-4d82aac71958,1225501000
г,Змеиногорск,29460,e7001b8f-d104-4873-96d4-66339f5e530a,1214501000
г,Апшеронск,30672,7b9a7eb9-0d6d-4135-ad1c-3c059db9f386,3205501000
г,Хадыженск,30679,e27ea530-bc56-43b3-8ff7-24db68ae2760,3205509000
г,Белореченск,30741,ce9dccce-d0a3-49c4-a934-3f8de7fbed2a,3406000000
г,Анапа,30829,eeb7a0a7-3bbf-4f00-8a03-a7eabc257bed,3403000000
г,Абинск,30914,ecd4abbc-79eb-4dd9-b02d-b10760fbc4ff,3201501000
г,Кореновск,30944,76e1af12-0fae-42b0-8771-02191d803ad0,3221501000
г.,Кропоткин,31006,a4f6512e-2ee9-4250-b241-b58504a886b4,3414000000
г,Гулькевичи,31183,3039644e-5690-43b6-abbc-2d190f6dcecf,3213501000
г,Ейск,31215,d22840fe-89f7-4f1a-8591-c51b87a7aec2,3411000000
г,Лабинск,31438,0ec1acd4-d7bb-49f7-87c2-d66edb24f587,3417000000
г,Крымск,31443,ae6c6804-3c18-4337-bb6e-7479a8cb64f6,3415000000
г,Курганинск,31598,2c58f372-aac8-4645-b41a-f39bdffef373,3227501000
г,Славянск-на-Кубани,31673,06e2b3b8-c02c-4722-887f-168236ae5382,3423000000
г,Новокубанск,31839,38dd5f45-0a56-4554-93d8-3edfcdf000dd,3234501000
г,Приморско-Ахтарск,31928,d9efcf77-c371-434d-a41e-f20e3b4c83c0,3241501000
г,Темрюк,32084,3d6724a2-9641-44e6-bc69-097d93c01cb9,3251501000
г,Тимашевск,32129,f09d518d-5617-476f-8c76-877899375202,3253501000
г,Тихорецк,32264,1d3511c8-b1dc-49c5-b5fb-3533ed4ce3c4,3429000000
г,Усть-Лабинск,32313,f5743b34-7858-46b4-99ca-050a4efa356d,3257501000
г,Иланский,33611,8fa29485-6bce-450c-8c5c-26b8ab682bde,4218501000
г,Кодинск,33666,a97aba0e-9624-4e6c-8296-4e5fa103ddf0,4224501000
г.,Восточный,34250,6ab3399d-79fd-4b9c-b63a-41efef1c62df,4228807000
г,Артемовск,34271,d0d7a2fa-5bdc-4944-8047-75e80e4e883c,4230502000
г,Уяр,34410,aab80404-c16d-43b2-92d4-eb06639f37c2,4257501000
г,Уяр,34412,adf0a33f-3362-4f28-a982-f87cf15c1d8a,4257501000
г,Ужур,34858,2730ee56-f5f7-472d-9e58-04c0b692bb8d,4256501000
г,Игарка,35056,59a84d36-af93-4e61-aac4-999431645666,4254501000
г,Заозерный,35190,1f8ea2c9-d6f7-4c30-b76d-2aa81640732e,4247501000
г,Дудинка,35446,80b72eaa-bcf7-4759-b291-09ee5e8b3377,4253501000
г,Буденновск,36545,bcca8fda-282d-4a90-9303-7a37a8197242,7402000000
г,Благодарный,36644,0e527607-a1cd-462c-9b85-f33ddea64ad0,7210501000
